pdes,tp,q,e,w,om,i,M1,K1,source
195P,2454852.919806512978,4.438259838564743,.315025315578091,249.6518342901779,243.2608699150323,36.36721248808517,8.4,10.25,ORB
196P,2451820.841093733197,2.150486794387736,.4313134636584931,11.59879573819078,24.36813921395573,19.37779809475703,12.3,16.,ORB
197P,2454605.498920176659,1.061186439297253,.629922217478288,188.7502286652151,66.39570290701492,25.55595010958105,18.2,6.75,ORB
198P,2453493.535922457563,1.979103746835186,.447693987249963,69.06401611221352,358.7441848672781,1.349847655061643,15.8,4.5,ORB
199P,2454931.542892210583,2.935943057082458,.5069585464474292,191.9452850862831,92.94599628072754,24.76774202006649,7.7,15.25,ORB
200P,2454703.513015136205,3.272188272475892,.3332333296445664,133.6947006010602,234.8190231782743,12.12106054046366,7.0,17.25,ORB
201P,2457036.834517899144,1.339983667105315,.6128609829851979,24.95396025367818,35.28566777420284,7.036519436200648,13.0,15.25,ORB
202P,2454869.945482704383,2.526604653858187,.3303114108823372,255.6394659902615,194.5869444390441,2.185411483214558,15.9,5.25,ORB
203P,2455236.536620643094,3.183006731612648,.3160441903521505,154.7246139679357,290.520056053495,2.973805989831838,13.0,6.,ORB
204P,2454809.774936451689,1.94022552378914,.4705292856803756,355.0405750227104,109.1066323962714,6.581223054156699,15.9,4.5,ORB
205P,2454719.569127664110,1.527121244608701,.5686950646497007,154.2642271258146,179.6179218162154,15.30550506835132,14.6,7.5,ORB
205P-A,2454719.542895327066,1.526450001972009,.568714327637854,154.219453037641,179.6299185991975,15.30462698794076,12.0,17.,ORB
205P-B,2454719.263893101803,1.530213038690974,.5753279137768729,154.0793970125158,179.5073325093614,15.40528193605396,18.5,10.,ORB
206P,2454763.546631634424,1.136482170391982,.6485340716298722,181.3610529059079,204.3764784165238,33.20383224666092,20.3,10.,ORB
207P,2454776.883874134435,.9437427131078613,.7570315839242892,271.2037940066632,200.6727364464514,10.15004607850937,16.5,9.75,ORB
208P,2454600.118358558500,2.527703619879194,.374392024946453,310.6453893603847,36.39911634669623,4.41401381118131,16.1,4.5,ORB
209P,2456770.724518275230,.9028410006727384,.6920214030579277,152.1306592817882,63.60831886306269,20.61912261051878,18.1,4.5,ORB
210P,2454820.481026196032,.5344452596554076,.831697418977411,345.7660007850266,93.87237015158735,10.21718056200596,14.9,10.,ORB
211P,2454959.301143529312,2.357074809903078,.338349337441299,4.262574849958032,117.2672535239955,18.87857565547379,14.1,7.,ORB
212P,2454803.765713168349,1.654455839157313,.5788843630113104,15.04690736549059,98.92840178716503,22.39744798631526,18.0,4.5,ORB
213P,2458020.869017697126,1.983345892772604,.4074592224934488,5.554770790246914,311.3167299428853,10.37781727280848,11.4,13.75,ORB
213P-B,2455728.929749505833,2.122728532462212,.3797273022751771,3.341503759615148,312.6706695170379,10.24005100770656,7.3,37.,ORB
214P,2452334.546366145529,1.839837235517338,.4895516925973101,190.1589670513864,348.3074277177954,15.22603925329975,12.1,22.75,ORB
215P,2455480.241376640111,3.384997633200616,.2109668720249639,248.7222499077996,67.9351030555995,10.37406776383178,9.8,10.5,ORB
216P,2451953.461506825827,2.153943609389469,.445349107334237,151.646932679744,359.9111017041794,9.043239055054107,4.9,38.,ORB
217P,2455083.486050788356,1.224243311157191,.6896146266101426,246.7648924024237,125.620841535249,12.88031480733989,14.0,6.5,ORB
218P,2455005.075272479504,1.700962101651553,.4910536511031661,10.77751806250413,226.6187112291633,18.17171418419027,15.5,13.5,ORB
219P,2455260.975005144295,2.363985710625861,.3529673440430335,107.7099309944655,231.0267545153982,11.52575153750193,11.9,11.,ORB
220P,2455180.757443503655,1.549665441869026,.5022047918712533,180.7544334149151,150.1221670230096,8.131745402985386,15.7,10.5,ORB
221P,2454855.984650595665,1.780672980869152,.4874465569833638,39.55042917974559,229.9861825770439,11.42914713730555,13.7,14.25,ORB
222P,2455075.670000326911,.7805866264824591,.7268241441104772,345.4267483330132,7.132797132343198,5.146523755949469,19.3,11.,ORB
223P,2455423.017761839238,2.420450021975349,.4164360370670237,37.86067247216052,346.8241402860471,27.05443972266779,15.4,4.5,ORB
224P,2452899.612845830829,1.881914697784143,.4369574066912527,9.292237809958742,43.51389700555364,14.73061938425923,13.1,20.75,ORB
225P,2457617.445351374142,1.32451381966037,.6375279752197517,3.920316763471809,14.18217273040393,21.33499395312778,19.0,7.,ORB
226P,2457636.633076922036,1.776352983933021,.5288240922535099,341.121463702107,54.00682436197214,44.00425137528314,11.9,15.,ORB
227P,2455443.328017612513,1.795464562601004,.4996238828398967,90.1306833860792,49.88919011587622,6.524194071899128,17.2,4.75,ORB
228P,2455797.452237086326,3.430445170742139,.1769071174898956,114.8108507020502,31.0664630373914,7.915353356816836,9.5,14.25,ORB
229P,2455047.633917064941,2.447925802674128,.3771360756770613,224.2648072492605,157.9639216948796,26.08160313132159,14.1,8.,ORB
230P,2457344.378738264337,1.484640708381958,.5634106992282366,308.9055754423648,112.3987517728011,14.65389537654816,15.5,5.25,ORB
231P,2455697.956730179811,3.032391242858692,.2468162496557143,42.43114299128844,133.0822921521418,12.3256201987251,7.2,20.,ORB
232P,2455105.952298405491,2.982860625724505,.3349223607888394,53.41737225804615,56.12913606121955,14.63507613337558,7.2,19.75,ORB
233P,2457198.831105653174,1.787714983942582,.410657888066769,27.16154946018679,74.9813813539777,11.27893751889578,18.7,4.5,ORB
234P,2455189.478803859186,2.860485834426487,.2511894100025017,358.4404768810719,179.7365748152708,11.51338519599592,7.4,22.5,ORB
235P,2455277.217986069910,2.747602088735582,.3134046660800669,333.7350597385954,204.4866661242519,8.892611801161452,7.3,22.75,ORB
236P,2455448.223610418841,1.831787475158708,.5086500132289806,119.3353487381324,245.6614983680442,16.3340718067403,15.0,10.75,ORB
237P,2457666.346325016694,1.972636177760947,.4388317299018235,20.81976266682712,249.3891946430228,15.18909549738499,4.7,28.5,ORB
238P,2455632.854178155310,2.361379880723327,.2531969888951213,325.6244378511225,51.62720266047121,1.266167215096398,10.1,24.,ORB
239P,2458493.470634951357,1.647599354357973,.6314365435372322,220.383717671868,255.9445177244924,11.30561994608353,15.3,13.25,ORB
240P,2455474.262558949663,2.128389086455885,.4497940361253981,352.1522281845853,74.95183490685812,23.52461400788739,12.4,5.5,ORB
241P,2455395.855596993986,1.921674838272561,.6111194321059842,110.1823547761977,305.972254564874,20.88231920437726,13.9,8.75,ORB
242P,2456027.062017392908,3.87841482755706,.3141851676828155,250.2723984237391,181.0980269406711,32.25062994397825,6.8,14.25,ORB
243P,2455624.007350815624,2.45606210867686,.3597096007528222,283.9477671077271,87.72781133998569,7.634736082478446,10.4,15.5,ORB
244P,2455936.187679463930,3.928779441264692,.2039094022022729,90.97326227367768,354.3282389648627,2.266135360694534,7.0,14.5,ORB
245P,2455232.035504132373,2.139438324028626,.4661521982198971,316.399228346431,318.5272544379893,21.08784734057847,17.4,4.5,ORB
246P,2456321.504203537148,2.879265433300845,.2850223815530803,176.2549876888729,78.78466964038917,15.97080082289428,4.9,17.,ORB
247P,2455565.664516068103,1.484389375479767,.6256191874054086,47.33931056764322,54.12249986068358,13.68232578858054,17.9,4.5,ORB
248P,2455601.209939937258,2.146740394540508,.6411611960229625,209.9127677861201,207.78826359,6.367789666538791,16.0,4.5,ORB
249P,2457353.300661827086,.5024906003674201,.8186234364776305,64.78371720203883,239.8757924555208,8.40002390888742,18.3,4.5,ORB
250P,2455515.358856154215,2.212560402856241,.4073539763269685,44.92480289655753,73.74355418059341,13.29555794127378,15.6,7.5,ORB
251P,2453175.324859363156,1.71153475590762,.5097837984601545,30.87910690654265,219.5544176119033,23.50977787668653,9.5,34.5,ORB
252P,2457462.763545375661,.9960459017518297,.6730850153945767,343.3104746438897,190.9484957698451,10.42219597127401,16.4,16.5,ORB
253P,2455889.638668691870,2.039439758958228,.412586722616473,231.0057832474412,146.9382014995482,4.939277700698558,13.5,12.75,ORB
254P,2459125.764683228695,3.142725495433792,.320559556206687,219.1254061211047,129.7094418681915,32.52132333369958,13.8,4.5,ORB
255P,2454015.902894034342,.9916311527629077,.6720911964451729,179.5784419211818,279.7822841376509,18.33189992554847,11.5,38.,ORB
256P,2456369.525492369084,2.689709752454994,.4179395803450539,124.2035360155941,81.44882387793142,27.64210650287637,13.0,9.5,ORB
257P,2456447.924144961458,2.13042841352062,.4324051682957955,117.8776947855725,207.8524615746975,20.24074027413197,15.2,4.5,ORB
258P,2459018.341892367988,3.477906417448885,.2104034029792996,25.99981429982633,126.2967610111714,6.745513831077704,16.3,4.5,ORB
259P,2456317.746115587973,1.79593884275509,.34152970302507,256.5909059738796,51.9696957134415,15.89853730255651,13.7,22.,ORB
260P,2456183.001458402102,1.491759123863637,.5942159430289182,15.58484593408193,351.86427924,15.76701873526327,12.8,12.75,ORB
261P,2456200.601305669491,2.184150991472072,.3918769065465186,58.97020034635978,298.4257315746451,6.336546274678119,7.4,27.25,ORB
262P,2456265.959588081078,1.280259612205003,.8154009345750882,171.1697623683127,218.0143063768048,29.07941848690008,14.7,6.5,ORB
263P,2454098.279293801394,1.251369662383179,.587032627246231,26.32781335763413,113.347127391264,14.47188951216377,18.4,4.5,ORB
264P,2453077.763839074114,2.438280096712716,.3737354519164309,346.6190617948315,220.9675476087703,25.14826773180474,16.7,4.5,ORB
265P,2452888.308776485637,1.505449526778566,.6460251240129962,32.72049921777515,344.7112315671089,14.69118890363069,14.9,14.75,ORB
266P,2458959.342693290545,2.332337526198423,.3396456148119091,98.00968589465538,5.00362962736593,3.427132554623115,11.0,16.25,ORB
267P,2453981.433871614699,1.337651139679126,.5933898423207782,96.85509102840562,245.2488967268012,5.368342312172119,20.5,4.5,ORB
268P,2453596.534271868613,2.350126286084155,.4802046785418135,358.2047594783238,129.2208272515375,15.66321983685393,16.5,5.5,ORB
269P,2456987.563842827619,4.077395318342142,.434653348337442,223.9172806202621,248.9941624869903,6.611667882593851,6.7,12.25,ORB
270P,2456492.020413166625,3.594520958961934,.4676042670610696,211.4760717453448,225.681439581322,2.859569504455628,13.7,4.5,ORB
271P,2456479.044986166953,4.249690084455191,.3906713240101973,35.08845716367335,9.590375352854114,6.856106929884731,7.2,15.75,ORB
272P,2456361.218846271354,2.437986115808386,.4524496870543607,25.96378066865483,111.8584583935031,18.27719687227987,15.8,5.25,ORB
273P,2456281.170881306387,.8101589836385896,.9753243653418344,20.19191161075621,320.4311716157664,136.3960312125772,11.3,8.75,ORB
274P,2456346.840032487959,2.441842876137918,.440359397458874,38.4570715790004,81.36272149674241,15.83811482798264,10.4,15.75,ORB
275P,2451229.481750887980,1.649060011542994,.7139386994160563,173.1390814998016,349.2700663455419,21.57095805601181,15.5,14.75,ORB
276P,2456305.970359056961,3.920202307166685,.2764339574021293,205.8600472746506,213.7932893731623,14.37242745383019,14.0,4.5,ORB
277P,2456448.325116058435,1.914196906189446,.5037934649921938,152.1762708303387,276.3521452616634,16.74833240557595,11.8,19.5,ORB
278P,2456506.935804503055,2.096064066760237,.4334379768440068,237.9227503331136,15.49257302170132,6.683670581267809,12.6,13.75,ORB
279P,2455114.938558638054,2.148780717874064,.3986144037352069,5.967622134175226,346.2647653811271,5.05476850874836,17.5,4.5,ORB
280P,2453136.473511882065,2.625190325476296,.4181327320221807,104.8337410245009,131.4967467273075,11.77967012151685,15.0,4.5,ORB
281P,2456057.002144775568,4.018316620329017,.1735899416775329,25.99138379333293,87.1882997896256,4.720989637504819,11.3,10.,ORB
283P,2456389.477557231724,2.126631546233853,.4856735263383909,21.9833819778434,161.2514243601867,14.46424430875559,16.7,4.5,ORB
284P,2456902.600510742847,2.286741320464311,.3775220139510723,202.8611498185535,144.3382088701935,11.86475425605994,8.6,18.75,ORB
285P,2452978.135377725543,1.710041095878263,.6209463087023019,177.2918407163388,186.4400345062973,24.49842022042658,16.7,4.5,ORB
286P,2453607.489501288667,2.366607720960471,.4252765703429355,24.78939492939367,284.0571912301353,17.0460779227286,16.4,4.5,ORB
287P,2457019.091768763866,3.05199875362931,.2690855682830409,188.9032147685223,139.0469656594007,16.30241060819607,4.6,24.,ORB
289P,2458838.492520808062,.9588935645623966,.6851266891066345,9.848178311948841,68.92447902757685,5.897392740404443,22.0,4.5,ORB
290P,2456731.448345323943,2.154497278585269,.6470062083850863,180.9212621801651,303.4854561788966,19.06957639358474,9.7,9.,ORB
291P,2453089.778590304913,2.604849382574201,.428645303320893,175.955624323318,241.0128225982238,5.94712161816483,5.8,24.5,ORB
292P,2456694.935220809437,2.535115958784445,.5867674810163073,318.8487788195421,91.86058341386145,24.31597273848881,9.5,13.5,ORB
293P,2456667.788648186200,2.111744311388979,.4197666117566131,41.1521928456609,78.43871167715888,9.065065517672005,13.8,13.5,ORB
294P,2454634.113770857272,1.282207362825964,.5986059568547243,234.1686465287366,314.338299859456,18.54176444539968,17.9,4.5,ORB
295P,2452285.146715833836,2.058997042726581,.614793848856608,73.37252562118626,7.70356871170423,21.09797231424521,13.3,13.,ORB
296P,2456717.780332403870,1.83068238759737,.4773490387721845,350.0276805775888,263.6764881048696,25.20397999982848,12.8,15.25,ORB
297P,2454546.528727689736,2.408841475140024,.3086061015924718,131.8200424556797,98.28508007705238,10.26338969566903,6.7,20.5,ORB
298P,2454164.789413559499,2.050749261384333,.4124512312570384,95.62396841446541,57.11785513368926,8.021636682908646,16.1,8.25,ORB
299P,2457076.744957090966,3.13963765625848,.2819944664400449,323.4999909435139,271.6814984164816,10.47990524990602,5.0,21.,ORB
300P,2453579.642736611717,.8248188573904301,.6937778881357841,222.6664135551155,95.85926941441085,5.696678027215985,17.6,12.25,ORB
301P,2451940.186155320916,2.346308951540876,.5874237816666159,189.4009432476928,355.783207956279,10.61830488121625,10.9,16.25,ORB
302P,2457509.165688928588,3.302209693836758,.2283638923013047,208.3031559116638,121.7841474428912,6.031157757681832,13.0,6.75,ORB
303P,2456937.153506996290,2.484534367008052,.5104466367813351,356.5515771598983,348.2159582370113,7.065944973263298,16.2,4.5,ORB
304P,2454759.190960748795,1.381386770337784,.5741720812960549,329.6596927979386,60.68209606620519,2.755643852509846,15.0,15.25,ORB
305P,2456980.638507620130,1.404132014502971,.6961109774321921,144.892345338888,242.0228259070422,11.51937152271314,16.4,4.5,ORB
306P,2452865.462990458752,1.246936483690815,.5982527242450633,.7686711294106036,341.4985456584413,8.364458476453748,19.4,4.5,ORB
307P,2457011.593570008228,1.888710843667391,.6747433745327486,222.1126160655606,158.120857479238,4.424844787399268,13.1,15.75,ORB
308P,2457157.557834818934,4.256202668829835,.3622837173020003,333.7018982388273,63.1429770773959,4.840384528986414,14.1,4.5,ORB
309P,2453641.434852020539,1.751050695255133,.6066209573544306,50.7765676808489,11.43955310636897,17.66183500506354,15.8,7.75,ORB
310P,2454026.686306525031,2.397064902433246,.4246709600951658,31.21174789618312,9.047310724677535,13.1794027277739,10.4,18.5,ORB
311P,2456763.469010240062,1.936118959806969,.1155581632536371,144.2928059076631,279.2893239140268,4.968041003605256,18.8,4.5,ORB
312P,2459117.318791638435,1.97133446358249,.4301261065680864,207.6864568278413,144.8876997731253,19.79185944286617,16.9,7.5,ORB
313P,2456898.007008333185,2.392002925658989,.2416803378401962,253.5198302579194,106.4958806379068,10.96636974628407,16.7,4.5,ORB
314P,2457669.367872144436,4.249163344563007,.4159500950074809,213.4079051181283,267.7033826809073,3.97658818875879,12.6,5.5,ORB
315P,2457729.943185288194,2.429793100702502,.5162832838772287,66.94322486906152,69.6005295440514,17.90659551796347,10.0,12.25,ORB
316P,2454047.262937730707,3.607419001444823,.1665019167158464,191.76806241,246.9324673834622,9.882899576122895,14.4,4.5,ORB
317P,2457242.985417319936,1.241120633384629,.5802367336096209,334.7414112496747,275.6928943657105,11.96256602840096,19.5,4.5,ORB
318P,2457316.518907888869,2.445459197271844,.67524419930809,313.1772198940606,35.75431008823115,17.89485253850064,9.6,13.5,ORB
319P,2457205.431735035639,1.196984821961382,.6649895893452826,203.680886999486,111.366703546384,15.07422840374957,17.0,9.,ORB
320P,2455248.582541883706,.9853603272859196,.6824438904394822,.6659741140897921,295.9559793074027,4.893564317653751,19.6,14.25,ORB
322P,2457269.564054382795,.0536555610873724,.9786764762641811,49.04947677107452,359.5244877541514,12.58923564712983,19.0,10.,ORB
323P,2459232.131340479534,.0392067345855233,.9848146578805561,353.1739956685902,324.2293946858459,5.369934960161294,24.3,4.5,ORB
324P,2455371.078546259934,2.619277817874058,.1536626048303656,59.06436562249455,270.6482172103123,21.41701291404533,6.7,26.5,ORB
325P,2454973.255769739973,1.296126532667753,.6209634646215445,346.9555947376026,259.3038957648595,16.15830886183106,15.7,11.75,ORB
326P,2457317.286618485777,2.776728412327888,.3182181958073548,278.8337100125729,99.82129262593202,2.470566234442883,14.0,9.75,ORB
327P,2454912.217465580415,1.551232251125898,.5639985846989645,185.0220986033373,173.9991681577681,36.2820940816616,11.9,23.,ORB
